Entity,Code,Date,Confirmed COVID-19 cases per million people (cases per million),Year,GDP per capita (international-$)
Mozambique,MOZ,"Mar 19, 2020",,2017,1136.10256446235
Mozambique,MOZ,"Mar 20, 2020",,2017,1136.10256446235
Mozambique,MOZ,"Mar 21, 2020",,2017,1136.10256446235
Mozambique,MOZ,"Mar 22, 2020",,2017,1136.10256446235
Mozambique,MOZ,"Mar 23, 2020",0.032,2017,1136.10256446235
Mozambique,MOZ,"Mar 24, 2020",0.032,2017,1136.10256446235
Mozambique,MOZ,"Mar 25, 2020",0.032,2017,1136.10256446235
Mozambique,MOZ,"Mar 26, 2020",0.16,2017,1136.10256446235
Mozambique,MOZ,"Mar 27, 2020",0.224,2017,1136.10256446235
Mozambique,MOZ,"Mar 28, 2020",0.224,2017,1136.10256446235
Mozambique,MOZ,"Mar 29, 2020",0.256,2017,1136.10256446235
Mozambique,MOZ,"Mar 30, 2020",0.256,2017,1136.10256446235
Mozambique,MOZ,"Mar 31, 2020",0.256,2017,1136.10256446235
Mozambique,MOZ,"Apr 1, 2020",0.256,2017,1136.10256446235
Mozambique,MOZ,"Apr 2, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 3, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 4, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 5, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 6, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 7, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 8, 2020",0.32,2017,1136.10256446235
Mozambique,MOZ,"Apr 9, 2020",0.544,2017,1136.10256446235
Mozambique,MOZ,"Apr 10, 2020",0.544,2017,1136.10256446235
Mozambique,MOZ,"Apr 11, 2020",0.64,2017,1136.10256446235
Mozambique,MOZ,"Apr 12, 2020",0.64,2017,1136.10256446235
Mozambique,MOZ,"Apr 13, 2020",0.672,2017,1136.10256446235
Mozambique,MOZ,"Apr 14, 2020",0.864,2017,1136.10256446235
Mozambique,MOZ,"Apr 15, 2020",0.896,2017,1136.10256446235
Mozambique,MOZ,"Apr 16, 2020",0.928,2017,1136.10256446235
Mozambique,MOZ,"Apr 17, 2020",0.992,2017,1136.10256446235
Mozambique,MOZ,"Apr 18, 2020",1.088,2017,1136.10256446235
Mozambique,MOZ,"Apr 19, 2020",1.12,2017,1136.10256446235
Mozambique,MOZ,"Apr 20, 2020",1.248,2017,1136.10256446235
Mozambique,MOZ,"Apr 21, 2020",1.248,2017,1136.10256446235
Mozambique,MOZ,"Apr 22, 2020",1.248,2017,1136.10256446235
Mozambique,MOZ,"Apr 23, 2020",1.312,2017,1136.10256446235
Mozambique,MOZ,"Apr 24, 2020",1.472,2017,1136.10256446235
Mozambique,MOZ,"Apr 25, 2020",2.08,2017,1136.10256446235
Mozambique,MOZ,"Apr 26, 2020",2.24,2017,1136.10256446235
Mozambique,MOZ,"Apr 27, 2020",2.432,2017,1136.10256446235
Mozambique,MOZ,"Apr 28, 2020",2.432,2017,1136.10256446235
Mozambique,MOZ,"Apr 29, 2020",2.432,2017,1136.10256446235
Mozambique,MOZ,"Apr 30, 2020",2.432,2017,1136.10256446235
Mozambique,MOZ,"May 1, 2020",2.432,2017,1136.10256446235
Mozambique,MOZ,"May 2, 2020",2.528,2017,1136.10256446235
Mozambique,MOZ,"May 3, 2020",2.528,2017,1136.10256446235
Mozambique,MOZ,"May 4, 2020",2.56,2017,1136.10256446235
Mozambique,MOZ,"May 5, 2020",2.56,2017,1136.10256446235
Mozambique,MOZ,"May 6, 2020",2.592,2017,1136.10256446235
Mozambique,MOZ,"May 7, 2020",2.592,2017,1136.10256446235
Mozambique,MOZ,"May 8, 2020",2.592,2017,1136.10256446235
Mozambique,MOZ,"May 9, 2020",2.624,2017,1136.10256446235
Mozambique,MOZ,"May 10, 2020",2.784,2017,1136.10256446235
Mozambique,MOZ,"May 11, 2020",2.911,2017,1136.10256446235
Mozambique,MOZ,"May 12, 2020",3.295,2017,1136.10256446235
Mozambique,MOZ,"May 13, 2020",3.327,2017,1136.10256446235
Mozambique,MOZ,"May 14, 2020",3.423,2017,1136.10256446235
Mozambique,MOZ,"May 15, 2020",3.679,2017,1136.10256446235
Mozambique,MOZ,"May 16, 2020",3.807,2017,1136.10256446235
Mozambique,MOZ,"May 17, 2020",4.127,2017,1136.10256446235
Mozambique,MOZ,"May 18, 2020",4.383,2017,1136.10256446235
Mozambique,MOZ,"May 19, 2020",4.639,2017,1136.10256446235
Myanmar,MMR,"Dec 31, 2019",,2017,5591.5968799618
Myanmar,MMR,"Jan 1, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 2, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 3, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 4, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 5, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 6, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 7, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 8, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 9, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 10, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 11, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 12, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 13, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 14, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 15, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 16, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 17, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 18, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 19, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 20, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 21, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 22, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 23, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 24, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 25, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 26, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 27, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 28, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 29, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 30, 2020",,2017,5591.5968799618
Myanmar,MMR,"Jan 31, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 1, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 2, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 3, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 4, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 5, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 6, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 7, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 8, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 9, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 10, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 11, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 12, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 13, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 14, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 15, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 16, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 17, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 18, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 19, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 20, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 21, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 22, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 23, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 24, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 25, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 26, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 27, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 28, 2020",,2017,5591.5968799618
Myanmar,MMR,"Feb 29, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 1, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 2, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 3, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 4, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 5, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 6, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 7, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 8, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 9, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 10, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 11, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 12, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 13, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 14, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 15, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 16, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 17, 2020",0,2017,5591.5968799618
Myanmar,MMR,"Mar 18, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 19, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 20, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 21, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 22, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 23, 2020",,2017,5591.5968799618
Myanmar,MMR,"Mar 24, 2020",0.037,2017,5591.5968799618
Myanmar,MMR,"Mar 25, 2020",0.055,2017,5591.5968799618
Myanmar,MMR,"Mar 26, 2020",0.055,2017,5591.5968799618
Myanmar,MMR,"Mar 27, 2020",0.092,2017,5591.5968799618
Myanmar,MMR,"Mar 28, 2020",0.092,2017,5591.5968799618
Myanmar,MMR,"Mar 29, 2020",0.147,2017,5591.5968799618
Myanmar,MMR,"Mar 30, 2020",0.147,2017,5591.5968799618
Myanmar,MMR,"Mar 31, 2020",0.257,2017,5591.5968799618
Myanmar,MMR,"Apr 1, 2020",0.276,2017,5591.5968799618
Myanmar,MMR,"Apr 2, 2020",0.294,2017,5591.5968799618
Myanmar,MMR,"Apr 3, 2020",0.368,2017,5591.5968799618
Myanmar,MMR,"Apr 4, 2020",0.368,2017,5591.5968799618
Myanmar,MMR,"Apr 5, 2020",0.386,2017,5591.5968799618
Myanmar,MMR,"Apr 6, 2020",0.386,2017,5591.5968799618
Myanmar,MMR,"Apr 7, 2020",0.404,2017,5591.5968799618
Myanmar,MMR,"Apr 8, 2020",0.404,2017,5591.5968799618
Myanmar,MMR,"Apr 9, 2020",0.404,2017,5591.5968799618
Myanmar,MMR,"Apr 10, 2020",0.496,2017,5591.5968799618
Myanmar,MMR,"Apr 11, 2020",0.515,2017,5591.5968799618
Myanmar,MMR,"Apr 12, 2020",0.57,2017,5591.5968799618
Myanmar,MMR,"Apr 13, 2020",0.754,2017,5591.5968799618
Myanmar,MMR,"Apr 14, 2020",1.14,2017,5591.5968799618
Myanmar,MMR,"Apr 15, 2020",1.36,2017,5591.5968799618
Myanmar,MMR,"Apr 16, 2020",1.36,2017,5591.5968799618
Myanmar,MMR,"Apr 17, 2020",1.562,2017,5591.5968799618
Myanmar,MMR,"Apr 18, 2020",1.728,2017,5591.5968799618
Myanmar,MMR,"Apr 19, 2020",1.967,2017,5591.5968799618
Myanmar,MMR,"Apr 20, 2020",2.04,2017,5591.5968799618
Myanmar,MMR,"Apr 21, 2020",2.187,2017,5591.5968799618
Myanmar,MMR,"Apr 22, 2020",2.224,2017,5591.5968799618
Myanmar,MMR,"Apr 23, 2020",2.334,2017,5591.5968799618
Myanmar,MMR,"Apr 24, 2020",2.426,2017,5591.5968799618
Myanmar,MMR,"Apr 25, 2020",2.647,2017,5591.5968799618
Myanmar,MMR,"Apr 26, 2020",2.683,2017,5591.5968799618
Myanmar,MMR,"Apr 27, 2020",2.683,2017,5591.5968799618
Myanmar,MMR,"Apr 28, 2020",2.683,2017,5591.5968799618
Myanmar,MMR,"Apr 29, 2020",2.757,2017,5591.5968799618
Myanmar,MMR,"Apr 30, 2020",2.757,2017,5591.5968799618
Myanmar,MMR,"May 1, 2020",2.775,2017,5591.5968799618
Myanmar,MMR,"May 2, 2020",2.775,2017,5591.5968799618
Myanmar,MMR,"May 3, 2020",2.775,2017,5591.5968799618
Myanmar,MMR,"May 4, 2020",2.849,2017,5591.5968799618
Myanmar,MMR,"May 5, 2020",2.959,2017,5591.5968799618
Myanmar,MMR,"May 6, 2020",2.959,2017,5591.5968799618
Myanmar,MMR,"May 7, 2020",2.977,2017,5591.5968799618
Myanmar,MMR,"May 8, 2020",3.235,2017,5591.5968799618
Myanmar,MMR,"May 9, 2020",3.253,2017,5591.5968799618
Myanmar,MMR,"May 10, 2020",3.271,2017,5591.5968799618
Myanmar,MMR,"May 11, 2020",3.308,2017,5591.5968799618
Myanmar,MMR,"May 12, 2020",3.308,2017,5591.5968799618
Myanmar,MMR,"May 13, 2020",3.308,2017,5591.5968799618
Myanmar,MMR,"May 14, 2020",3.327,2017,5591.5968799618
Myanmar,MMR,"May 15, 2020",3.327,2017,5591.5968799618
Myanmar,MMR,"May 16, 2020",3.345,2017,5591.5968799618
Myanmar,MMR,"May 17, 2020",3.345,2017,5591.5968799618
Myanmar,MMR,"May 18, 2020",3.437,2017,5591.5968799618
Myanmar,MMR,"May 19, 2020",3.51,2017,5591.5968799618
Namibia,NAM,"Dec 31, 2019",,2017,9541.80829205217
Namibia,NAM,"Jan 1, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 2, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 3, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 4, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 5, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 6, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 7, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 8, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 9, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 10, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 11, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 12, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 13, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 14, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 15, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 16, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 17, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 18, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 19, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 20, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 21, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 22, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 23, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 24, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 25, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 26, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 27, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 28, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 29, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 30, 2020",,2017,9541.80829205217
Namibia,NAM,"Jan 31, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 1, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 2, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 3, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 4, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 5, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 6, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 7, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 8, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 9, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 10, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 11, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 12, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 13, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 14, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 15, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 16, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 17, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 18, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 19, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 20, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 21, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 22, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 23, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 24, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 25, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 26, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 27, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 28, 2020",,2017,9541.80829205217
Namibia,NAM,"Feb 29, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 1, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 2, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 3, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 4, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 5, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 6, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 7, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 8, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 9, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 10, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 11, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 12, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 13, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 14, 2020",,2017,9541.80829205217
Namibia,NAM,"Mar 15, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 16, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 17, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 18, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 19, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 20, 2020",0.787,2017,9541.80829205217
Namibia,NAM,"Mar 21, 2020",1.181,2017,9541.80829205217
Namibia,NAM,"Mar 22, 2020",1.181,2017,9541.80829205217
Namibia,NAM,"Mar 23, 2020",1.181,2017,9541.80829205217
Namibia,NAM,"Mar 24, 2020",1.181,2017,9541.80829205217
Namibia,NAM,"Mar 25, 2020",1.181,2017,9541.80829205217
Namibia,NAM,"Mar 26, 2020",1.574,2017,9541.80829205217
Namibia,NAM,"Mar 27, 2020",3.148,2017,9541.80829205217
Namibia,NAM,"Mar 28, 2020",3.148,2017,9541.80829205217
Namibia,NAM,"Mar 29, 2020",3.148,2017,9541.80829205217
Namibia,NAM,"Mar 30, 2020",4.329,2017,9541.80829205217
Namibia,NAM,"Mar 31, 2020",4.329,2017,9541.80829205217
Namibia,NAM,"Apr 1, 2020",4.329,2017,9541.80829205217
Namibia,NAM,"Apr 2, 2020",5.116,2017,9541.80829205217
Namibia,NAM,"Apr 3, 2020",5.116,2017,9541.80829205217
Namibia,NAM,"Apr 4, 2020",5.51,2017,9541.80829205217
Namibia,NAM,"Apr 5, 2020",5.51,2017,9541.80829205217
Namibia,NAM,"Apr 6, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 7, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 8, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 9, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 10, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 11, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 12, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 13, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 14, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 15, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 16, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 17, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 18, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 19, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 20, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 21, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 22, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 23, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 24, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 25, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 26, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 27, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 28, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 29, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"Apr 30, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 1, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 2, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 3, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 4, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 5, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 6, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 7, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 8, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 9, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 10, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 11, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 12, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 13, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 14, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 15, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 16, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 17, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 18, 2020",6.297,2017,9541.80829205217
Namibia,NAM,"May 19, 2020",6.297,2017,9541.80829205217
Nauru,NRU,"Dec 31, 2019",,2017,12895.6345072345
Nauru,NRU,"Jan 1, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 2, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 3, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 4, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 5, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 6, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 7, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 8, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 9, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 10, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 11, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 12, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 13, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 14, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 15, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 16, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 17, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 18, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 19, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 20, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 21, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 22, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 23, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 24, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 25, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 26, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 27, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 28, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 29, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 30, 2020",,2017,12895.6345072345
Nauru,NRU,"Jan 31, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 1, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 2, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 3, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 4, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 5, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 6, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 7, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 8, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 9, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 10, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 11, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 12, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 13, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 14, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 15, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 16, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 17, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 18, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 19, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 20, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 21, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 22, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 23, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 24, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 25, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 26, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 27, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 28, 2020",,2017,12895.6345072345
Nauru,NRU,"Feb 29, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 1, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 2, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 3, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 4, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 5, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 6, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 7, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 8, 2020",,2017,12895.6345072345
Nauru,NRU,"Mar 9, 2020",,2017,12895.6345072345
